Index no.,flight_code,source_city,time_taken,stop,destinate_city,price,dep_time_category,arr_time_category,Days_Left,Flight Class
33703,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,15,Economy
33704,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,15,Economy
33705,6E-827,Hyderabad,345,1-stop,Kolkata,5293,Afternoon,Evening,15,Economy
33706,6E-7224,Hyderabad,350,1-stop,Kolkata,5293,Evening,Night,15,Economy
33707,6E-5369,Hyderabad,360,1-stop,Kolkata,5293,Evening,Night,15,Economy
33708,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,15,Economy
33709,6E-514,Hyderabad,385,1-stop,Kolkata,5293,Afternoon,Night,15,Economy
33710,6E-6319,Hyderabad,390,1-stop,Kolkata,5293,Evening,Night,15,Economy
33711,6E-6066,Hyderabad,395,1-stop,Kolkata,5293,Morning,Afternoon,15,Economy
33712,6E-7224,Hyderabad,410,1-stop,Kolkata,5293,Evening,Night,15,Economy
33713,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,15,Economy
33714,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,15,Economy
33715,6E-413,Hyderabad,460,1-stop,Kolkata,5293,Early Morning,Afternoon,15,Economy
33716,6E-6242,Hyderabad,475,1-stop,Kolkata,5293,Early Morning,Afternoon,15,Economy
33717,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,15,Economy
33718,6E-6358,Hyderabad,125,non-stop,Kolkata,6133,Morning,Afternoon,15,Economy
33719,6E-6593,Hyderabad,365,1-stop,Kolkata,6207,Evening,Night,15,Economy
33720,6E-283,Hyderabad,120,non-stop,Kolkata,6499,Evening,Evening,15,Economy
33721,6E-6893,Hyderabad,130,non-stop,Kolkata,6973,Early Morning,Early Morning,15,Economy
33722,6E-809,Hyderabad,305,1-stop,Kolkata,7120,Afternoon,Night,15,Economy
33723,6E-643,Hyderabad,450,1-stop,Kolkata,7120,Afternoon,Night,15,Economy
33724,6E-2248,Hyderabad,435,1-stop,Kolkata,7577,Afternoon,Night,15,Economy
33725,6E-2248,Hyderabad,495,1-stop,Kolkata,7577,Afternoon,Night,15,Economy
33726,6E-5207,Hyderabad,425,1-stop,Kolkata,8490,Morning,Afternoon,15,Economy
33727,6E-944,Hyderabad,125,non-stop,Kolkata,8548,Night,Night,15,Economy
33728,6E-886,Hyderabad,420,1-stop,Kolkata,8947,Morning,Evening,15,Economy
33729,6E-2093,Hyderabad,460,1-stop,Kolkata,8947,Morning,Evening,15,Economy
33730,6E-905,Hyderabad,295,1-stop,Kolkata,24298,Afternoon,Evening,15,Business
33731,6E-165,Hyderabad,130,non-stop,Kolkata,2395,Night,Early Morning,16,Economy
33732,6E-944,Hyderabad,125,non-stop,Kolkata,3298,Night,Night,16,Economy
33733,6E-6358,Hyderabad,125,non-stop,Kolkata,4821,Morning,Afternoon,16,Economy
33734,6E-6893,Hyderabad,130,non-stop,Kolkata,5082,Early Morning,Early Morning,16,Economy
33735,6E-922,Hyderabad,485,1-stop,Kolkata,5137,Afternoon,Night,16,Economy
33736,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,16,Economy
33737,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,16,Economy
33738,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,16,Economy
33739,6E-7076,Hyderabad,360,1-stop,Kolkata,5293,Afternoon,Evening,16,Economy
33740,6E-6467,Hyderabad,365,1-stop,Kolkata,5293,Afternoon,Evening,16,Economy
33741,6E-6553,Hyderabad,365,1-stop,Kolkata,5293,Evening,Night,16,Economy
33742,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,16,Economy
33743,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,16,Economy
33744,6E-149,Hyderabad,480,1-stop,Kolkata,5293,Morning,Evening,16,Economy
33745,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,16,Economy
33746,6E-7076,Hyderabad,515,1-stop,Kolkata,5293,Afternoon,Night,16,Economy
33747,6E-6467,Hyderabad,520,1-stop,Kolkata,5293,Afternoon,Night,16,Economy
33748,6E-6211,Hyderabad,580,1-stop,Kolkata,5293,Early Morning,Evening,16,Economy
33749,6E-531,Hyderabad,635,1-stop,Kolkata,5293,Early Morning,Evening,16,Economy
33750,6E-2349,Hyderabad,640,1-stop,Kolkata,5293,Night,Morning,16,Economy
33751,6E-384,Hyderabad,680,1-stop,Kolkata,5293,Morning,Night,16,Economy
33752,6E-5218,Hyderabad,680,1-stop,Kolkata,5293,Night,Morning,16,Economy
33753,6E-6553,Hyderabad,210,1-stop,Kolkata,5556,Evening,Evening,16,Economy
33754,6E-6339,Hyderabad,115,non-stop,Kolkata,5871,Early Morning,Morning,16,Economy
33755,6E-283,Hyderabad,120,non-stop,Kolkata,5871,Evening,Evening,16,Economy
33756,6E-425,Hyderabad,370,1-stop,Kolkata,6207,Afternoon,Night,16,Economy
33757,6E-6007,Hyderabad,675,1-stop,Kolkata,6651,Night,Morning,16,Economy
33758,6E-384,Hyderabad,435,1-stop,Kolkata,6663,Morning,Evening,16,Economy
33759,6E-982,Hyderabad,540,1-stop,Kolkata,6663,Morning,Evening,16,Economy
33760,6E-2093,Hyderabad,600,1-stop,Kolkata,7167,Morning,Evening,16,Economy
33761,6E-157,Hyderabad,345,1-stop,Kolkata,7806,Early Morning,Morning,16,Economy
33762,6E-2248,Hyderabad,495,1-stop,Kolkata,8034,Afternoon,Night,16,Economy
33763,6E-531,Hyderabad,540,1-stop,Kolkata,10116,Early Morning,Afternoon,16,Business
33764,6E-157,Hyderabad,655,1-stop,Kolkata,10116,Early Morning,Afternoon,16,Business
33765,6E-6151,Hyderabad,340,1-stop,Kolkata,10451,Morning,Afternoon,16,Business
33766,6E-905,Hyderabad,295,1-stop,Kolkata,11688,Afternoon,Evening,16,Business
33767,6E-413,Hyderabad,530,2+-stop,Kolkata,11740,Early Morning,Afternoon,16,Business
33768,6E-165,Hyderabad,130,non-stop,Kolkata,2815,Night,Early Morning,17,Economy
33769,6E-6339,Hyderabad,115,non-stop,Kolkata,3298,Early Morning,Morning,17,Economy
33770,6E-6358,Hyderabad,125,non-stop,Kolkata,4330,Morning,Afternoon,17,Economy
33771,6E-6893,Hyderabad,130,non-stop,Kolkata,4348,Early Morning,Early Morning,17,Economy
33772,6E-266,Hyderabad,470,1-stop,Kolkata,4611,Early Morning,Afternoon,17,Economy
33773,6E-922,Hyderabad,485,1-stop,Kolkata,4612,Afternoon,Night,17,Economy
33774,6E-6505,Hyderabad,515,1-stop,Kolkata,5182,Night,Early Morning,17,Economy
33775,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,17,Economy
33776,6E-995,Hyderabad,315,1-stop,Kolkata,5293,Early Morning,Morning,17,Economy
33777,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,17,Economy
33778,6E-7076,Hyderabad,360,1-stop,Kolkata,5293,Afternoon,Evening,17,Economy
33779,6E-6467,Hyderabad,365,1-stop,Kolkata,5293,Afternoon,Evening,17,Economy
33780,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,17,Economy
33781,6E-5369,Hyderabad,380,1-stop,Kolkata,5293,Evening,Night,17,Economy
33782,6E-2456,Hyderabad,405,1-stop,Kolkata,5293,Evening,Night,17,Economy
33783,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,17,Economy
33784,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,17,Economy
33785,6E-5369,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,17,Economy
33786,6E-6593,Hyderabad,470,1-stop,Kolkata,5293,Evening,Night,17,Economy
33787,6E-149,Hyderabad,480,1-stop,Kolkata,5293,Morning,Evening,17,Economy
33788,6E-2248,Hyderabad,495,1-stop,Kolkata,5293,Afternoon,Night,17,Economy
33789,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,17,Economy
33790,6E-7076,Hyderabad,515,1-stop,Kolkata,5293,Afternoon,Night,17,Economy
33791,6E-425,Hyderabad,370,1-stop,Kolkata,5750,Afternoon,Night,17,Economy
33792,6E-944,Hyderabad,125,non-stop,Kolkata,5871,Night,Night,17,Economy
33793,6E-157,Hyderabad,345,1-stop,Kolkata,6207,Early Morning,Morning,17,Economy
33794,6E-371,Hyderabad,355,1-stop,Kolkata,6207,Evening,Night,17,Economy
33795,6E-2349,Hyderabad,380,1-stop,Kolkata,6207,Night,Early Morning,17,Economy
33796,6E-6319,Hyderabad,415,1-stop,Kolkata,6207,Evening,Night,17,Economy
33797,6E-7224,Hyderabad,435,1-stop,Kolkata,6207,Evening,Night,17,Economy
33798,6E-283,Hyderabad,120,non-stop,Kolkata,6552,Evening,Evening,17,Economy
33799,6E-6684,Hyderabad,460,1-stop,Kolkata,7577,Night,Early Morning,17,Economy
33800,6E-269,Hyderabad,350,1-stop,Kolkata,8103,Afternoon,Evening,17,Economy
33801,6E-6151,Hyderabad,340,1-stop,Kolkata,8141,Morning,Afternoon,17,Economy
33802,6E-905,Hyderabad,295,1-stop,Kolkata,8947,Afternoon,Evening,17,Economy
33803,6E-809,Hyderabad,305,1-stop,Kolkata,9404,Afternoon,Night,17,Economy
33804,6E-165,Hyderabad,130,non-stop,Kolkata,2395,Night,Early Morning,18,Economy
33805,6E-6358,Hyderabad,125,non-stop,Kolkata,3298,Morning,Afternoon,18,Economy
33806,6E-283,Hyderabad,120,non-stop,Kolkata,4330,Evening,Evening,18,Economy
33807,6E-944,Hyderabad,125,non-stop,Kolkata,4330,Night,Night,18,Economy
33808,6E-371,Hyderabad,330,1-stop,Kolkata,4663,Evening,Night,18,Economy
33809,6E-7224,Hyderabad,350,1-stop,Kolkata,4663,Evening,Night,18,Economy
33810,6E-7224,Hyderabad,410,1-stop,Kolkata,4663,Evening,Night,18,Economy
33811,6E-6893,Hyderabad,130,non-stop,Kolkata,5082,Early Morning,Early Morning,18,Economy
33812,6E-6066,Hyderabad,310,1-stop,Kolkata,5182,Morning,Afternoon,18,Economy
33813,6E-827,Hyderabad,345,1-stop,Kolkata,5182,Afternoon,Evening,18,Economy
33814,6E-6066,Hyderabad,395,1-stop,Kolkata,5182,Morning,Afternoon,18,Economy
33815,6E-413,Hyderabad,460,1-stop,Kolkata,5182,Early Morning,Afternoon,18,Economy
33816,6E-6066,Hyderabad,510,1-stop,Kolkata,5182,Morning,Evening,18,Economy
33817,6E-6319,Hyderabad,330,1-stop,Kolkata,5241,Evening,Night,18,Economy
33818,6E-6319,Hyderabad,390,1-stop,Kolkata,5241,Evening,Night,18,Economy
33819,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,18,Economy
33820,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,18,Economy
33821,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,18,Economy
33822,6E-5369,Hyderabad,360,1-stop,Kolkata,5293,Evening,Night,18,Economy
33823,6E-6593,Hyderabad,365,1-stop,Kolkata,5293,Evening,Night,18,Economy
33824,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,18,Economy
33825,6E-514,Hyderabad,385,1-stop,Kolkata,5293,Afternoon,Night,18,Economy
33826,6E-5207,Hyderabad,425,1-stop,Kolkata,5293,Morning,Afternoon,18,Economy
33827,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,18,Economy
33828,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,18,Economy
33829,6E-2248,Hyderabad,435,1-stop,Kolkata,5293,Afternoon,Night,18,Economy
33830,6E-643,Hyderabad,450,1-stop,Kolkata,5293,Afternoon,Night,18,Economy
33831,6E-2093,Hyderabad,460,1-stop,Kolkata,5293,Morning,Evening,18,Economy
33832,6E-2248,Hyderabad,495,1-stop,Kolkata,5293,Afternoon,Night,18,Economy
33833,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,18,Economy
33834,6E-886,Hyderabad,420,1-stop,Kolkata,5750,Morning,Evening,18,Economy
33835,6E-157,Hyderabad,345,1-stop,Kolkata,7071,Early Morning,Morning,18,Economy
33836,6E-809,Hyderabad,305,1-stop,Kolkata,7120,Afternoon,Night,18,Economy
33837,6E-903,Hyderabad,300,1-stop,Kolkata,9764,Afternoon,Night,18,Economy
33838,6E-905,Hyderabad,295,1-stop,Kolkata,10317,Afternoon,Evening,18,Business
33839,6E-6893,Hyderabad,130,non-stop,Kolkata,2773,Early Morning,Early Morning,19,Economy
33840,6E-6339,Hyderabad,115,non-stop,Kolkata,2815,Early Morning,Morning,19,Economy
33841,6E-165,Hyderabad,130,non-stop,Kolkata,3298,Night,Early Morning,19,Economy
33842,6E-6358,Hyderabad,125,non-stop,Kolkata,3298,Morning,Afternoon,19,Economy
33843,6E-283,Hyderabad,120,non-stop,Kolkata,4330,Evening,Evening,19,Economy
33844,6E-944,Hyderabad,125,non-stop,Kolkata,4330,Night,Night,19,Economy
33845,6E-922,Hyderabad,485,1-stop,Kolkata,4327,Afternoon,Night,19,Economy
33846,6E-6319,Hyderabad,415,1-stop,Kolkata,4663,Evening,Night,19,Economy
33847,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,19,Economy
33848,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,19,Economy
33849,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,19,Economy
33850,6E-949,Hyderabad,380,1-stop,Kolkata,5182,Night,Early Morning,19,Economy
33851,6E-6505,Hyderabad,515,1-stop,Kolkata,5182,Night,Early Morning,19,Economy
33852,6E-371,Hyderabad,355,1-stop,Kolkata,5241,Evening,Night,19,Economy
33853,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,19,Economy
33854,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,19,Economy
33855,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,19,Economy
33856,6E-6151,Hyderabad,340,1-stop,Kolkata,5293,Morning,Afternoon,19,Economy
33857,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,19,Economy
33858,6E-6467,Hyderabad,365,1-stop,Kolkata,5293,Afternoon,Evening,19,Economy
33859,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,19,Economy
33860,6E-2349,Hyderabad,380,1-stop,Kolkata,5293,Night,Early Morning,19,Economy
33861,6E-2248,Hyderabad,420,1-stop,Kolkata,5293,Afternoon,Night,19,Economy
33862,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,19,Economy
33863,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,19,Economy
33864,6E-6684,Hyderabad,460,1-stop,Kolkata,5293,Night,Early Morning,19,Economy
33865,6E-5211,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,19,Economy
33866,6E-6593,Hyderabad,470,1-stop,Kolkata,5293,Evening,Night,19,Economy
33867,6E-149,Hyderabad,480,1-stop,Kolkata,5293,Morning,Evening,19,Economy
33868,6E-2248,Hyderabad,480,1-stop,Kolkata,5293,Afternoon,Night,19,Economy
33869,6E-6467,Hyderabad,520,1-stop,Kolkata,5293,Afternoon,Night,19,Economy
33870,6E-913,Hyderabad,525,1-stop,Kolkata,5293,Morning,Night,19,Economy
33871,6E-2763,Hyderabad,525,1-stop,Kolkata,5293,Night,Early Morning,19,Economy
33872,6E-995,Hyderabad,400,2+-stop,Kolkata,5802,Early Morning,Afternoon,19,Economy
33873,6E-905,Hyderabad,295,1-stop,Kolkata,6207,Afternoon,Evening,19,Economy
33874,6E-425,Hyderabad,370,1-stop,Kolkata,6207,Afternoon,Night,19,Economy
33875,6E-1860,Delhi,445,1-stop,Bangalore,10523,Afternoon,Night,7,Business
33876,6E-3320,Bangalore,120,non-stop,Mumbai,2201,Night,Night,40,Economy
33877,6E-3530,Delhi,135,non-stop,Kolkata,5955,Early Morning,Morning,8,Economy
33878,6E-21740,Bangalore,175,non-stop,Delhi,4500,Evening,Night,21,Economy
33879,6E-60060,Chennai,460,1-stop,Mumbai,1830,Afternoon,Night,42,Economy
33880,6E-21930,Delhi,420,2+-stop,Chennai,2103,Afternoon,Night,32,Economy
33881,6E-5140,Hyderabad,505,1-stop,Kolkata,2057,Afternoon,Night,40,Economy
33882,6E-67810,Hyderabad,595,1-stop,Chennai,5024,Morning,Evening,46,Economy
33883,6E-52180,Hyderabad,100,non-stop,Mumbai,4453,Night,Night,15,Economy
33884,6E-4610,Mumbai,425,1-stop,Kolkata,8560,Early Morning,Afternoon,48,Economy
33885,6E-60210,Kolkata,535,1-stop,Bangalore,5166,Afternoon,Night,38,Economy
33886,6E-7110,Mumbai,510,1-stop,Hyderabad,15288,Afternoon,Night,7,Business
33887,6E-8220,Kolkata,375,1-stop,Hyderabad,5661,Morning,Evening,25,Economy
33888,6E-53320,Mumbai,120,non-stop,Chennai,3633,Early Morning,Morning,29,Economy
33889,6E-61130,Chennai,460,1-stop,Delhi,4071,Afternoon,Night,20,Economy
33890,6E-5340,Kolkata,320,1-stop,Chennai,5120,Evening,Night,38,Economy
33891,6E-64630,Mumbai,305,1-stop,Chennai,3543,Early Morning,Afternoon,17,Economy
33892,6E-3740,Kolkata,505,2+-stop,Bangalore,3860,Afternoon,Night,47,Economy
33893,6E-66840,Hyderabad,135,non-stop,Delhi,6133,Night,Night,44,Economy
33894,6E-5120,Kolkata,270,1-stop,Hyderabad,9377,Afternoon,Evening,13,Economy
33895,6E-2920,Kolkata,320,1-stop,Hyderabad,5699,Evening,Night,36,Economy
33896,6E-2710,Kolkata,285,1-stop,Hyderabad,2436,Early Morning,Morning,46,Economy
33897,6E-3570,Bangalore,530,1-stop,Hyderabad,3105,Night,Early Morning,19,Economy
33898,6E-61720,Kolkata,130,non-stop,Hyderabad,2436,Night,Night,21,Economy
33899,6E-5120,Kolkata,270,1-stop,Hyderabad,17042,Afternoon,Evening,3,Business
33900,6E-8070,Bangalore,410,1-stop,Mumbai,3153,Morning,Evening,34,Economy
33901,6E-28410,Delhi,125,non-stop,Kolkata,3999,Night,Night,33,Economy
33902,6E-1770,Delhi,380,1-stop,Kolkata,5027,Night,Morning,46,Economy
33903,6E-23310,Delhi,500,1-stop,Chennai,3266,Early Morning,Afternoon,25,Economy
33904,6E-63660,Hyderabad,355,1-stop,Chennai,1543,Afternoon,Evening,46,Economy
33905,6E-7250,Kolkata,600,1-stop,Chennai,4844,Evening,Early Morning,24,Economy
33906,6E-64630,Mumbai,335,1-stop,Chennai,3334,Early Morning,Afternoon,35,Economy
33907,6E-1560,Chennai,635,1-stop,Mumbai,7982,Night,Early Morning,11,Economy
33908,6E-22470,Delhi,130,non-stop,Hyderabad,3013,Morning,Afternoon,41,Economy
33909,6E-9520,Bangalore,150,non-stop,Kolkata,3393,Night,Night,17,Economy
33910,6E-8860,Bangalore,595,1-stop,Kolkata,10427,Morning,Evening,5,Business
33911,6E-50170,Mumbai,130,non-stop,Delhi,2738,Morning,Afternoon,22,Economy
33912,6E-72080,Chennai,290,1-stop,Hyderabad,4202,Morning,Afternoon,29,Economy
33913,6E-21020,Delhi,305,1-stop,Mumbai,4055,Early Morning,Afternoon,35,Economy
33914,6E-3980,Delhi,260,1-stop,Kolkata,7037,Afternoon,Evening,17,Economy
33915,6E-71770,Kolkata,630,2+-stop,Bangalore,12836,Morning,Night,2,Business
33916,6E-62170,Chennai,70,non-stop,Hyderabad,1551,Night,Night,46,Economy
33917,6E-4170,Kolkata,445,1-stop,Delhi,4857,Afternoon,Night,41,Economy
33918,6E-53020,Mumbai,275,1-stop,Kolkata,3980,Morning,Afternoon,44,Economy
33919,6E-5140,Hyderabad,505,1-stop,Kolkata,9404,Afternoon,Night,3,Economy
33920,6E-61130,Chennai,495,1-stop,Kolkata,4541,Afternoon,Night,25,Economy
33921,6E-1790,Mumbai,455,1-stop,Hyderabad,9667,Morning,Evening,18,Economy
33922,6E-60840,Mumbai,430,1-stop,Delhi,3010,Night,Early Morning,48,Economy
33923,6E-52080,Mumbai,330,1-stop,Kolkata,2835,Evening,Night,34,Economy
33924,6E-8560,Kolkata,340,1-stop,Delhi,6489,Evening,Night,26,Economy
33925,6E-5730,Delhi,135,non-stop,Mumbai,3570,Evening,Evening,23,Economy
33926,6E-72340,Kolkata,385,1-stop,Delhi,6489,Evening,Night,8,Economy
33927,6E-1320,Hyderabad,90,non-stop,Mumbai,3096,Morning,Afternoon,26,Economy
33928,6E-8930,Kolkata,580,1-stop,Chennai,3015,Morning,Evening,47,Economy
33929,6E-66840,Hyderabad,135,non-stop,Delhi,3611,Night,Night,23,Economy
33930,6E-7520,Hyderabad,195,1-stop,Chennai,4453,Early Morning,Morning,8,Economy
33931,6E-62570,Bangalore,365,1-stop,Mumbai,4190,Early Morning,Afternoon,25,Economy
33932,6E-1350,Kolkata,580,1-stop,Chennai,6489,Morning,Night,28,Economy
33933,6E-9450,Mumbai,365,1-stop,Kolkata,6295,Afternoon,Night,36,Economy
33934,6E-61720,Kolkata,505,1-stop,Chennai,3269,Night,Early Morning,24,Economy
33935,6E-7590,Kolkata,395,1-stop,Delhi,2994,Early Morning,Morning,47,Economy
33936,6E-63450,Bangalore,415,1-stop,Mumbai,4557,Afternoon,Evening,41,Economy
33937,6E-1930,Chennai,325,1-stop,Delhi,4370,Evening,Night,36,Economy
33938,6E-20050,Delhi,595,1-stop,Bangalore,11993,Morning,Evening,9,Business
33939,6E-4250,Hyderabad,370,1-stop,Kolkata,5750,Afternoon,Night,22,Economy
33940,6E-2460,Bangalore,350,1-stop,Kolkata,4172,Morning,Afternoon,21,Economy
33941,6E-68250,Bangalore,430,1-stop,Mumbai,3012,Morning,Afternoon,46,Economy
33942,6E-7080,Bangalore,170,non-stop,Delhi,4500,Early Morning,Morning,23,Economy
33943,6E-50020,Chennai,585,1-stop,Kolkata,5042,Morning,Night,26,Economy
33944,6E-50170,Mumbai,130,non-stop,Delhi,3424,Morning,Afternoon,16,Economy
33945,6E-67220,Delhi,135,non-stop,Mumbai,3570,Night,Night,22,Economy
33946,6E-3970,Delhi,445,1-stop,Chennai,3389,Afternoon,Night,43,Economy
33947,6E-53070,Mumbai,400,1-stop,Kolkata,7286,Morning,Evening,25,Economy
33948,6E-60060,Chennai,560,1-stop,Delhi,4121,Afternoon,Night,27,Economy
33949,6E-8410,Bangalore,65,non-stop,Chennai,1924,Afternoon,Afternoon,23,Economy
33950,6E-8220,Kolkata,375,1-stop,Hyderabad,3401,Morning,Evening,33,Economy
33951,6E-8550,Bangalore,590,1-stop,Kolkata,3393,Night,Early Morning,34,Economy
33952,6E-68090,Mumbai,340,1-stop,Hyderabad,15708,Evening,Night,8,Business
33953,6E-75830,Kolkata,465,1-stop,Hyderabad,4968,Afternoon,Night,38,Economy
33954,6E-3970,Delhi,525,1-stop,Hyderabad,4708,Afternoon,Night,38,Economy
33955,6E-24740,Kolkata,150,non-stop,Delhi,3999,Early Morning,Morning,21,Economy
33956,6E-2690,Chennai,375,1-stop,Delhi,3178,Morning,Evening,26,Economy
33957,6E-9070,Mumbai,495,1-stop,Bangalore,4706,Early Morning,Afternoon,45,Economy
33958,6E-53310,Chennai,330,1-stop,Kolkata,8035,Early Morning,Morning,16,Economy
33959,6E-60170,Bangalore,340,1-stop,Hyderabad,4338,Evening,Night,14,Economy
33960,6E-64640,Bangalore,100,non-stop,Mumbai,2201,Early Morning,Early Morning,38,Economy
33961,6E-20760,Delhi,600,1-stop,Hyderabad,5399,Early Morning,Evening,28,Economy
33962,6E-7960,Chennai,170,non-stop,Delhi,2329,Night,Night,40,Economy
33963,6E-5310,Hyderabad,455,1-stop,Bangalore,2737,Early Morning,Afternoon,21,Economy
33964,6E-20770,Mumbai,130,non-stop,Delhi,3108,Afternoon,Afternoon,23,Economy
33965,6E-50020,Chennai,585,1-stop,Kolkata,5042,Morning,Night,28,Economy
33966,6E-3540,Mumbai,560,1-stop,Chennai,8043,Afternoon,Night,12,Economy
33967,6E-60120,Bangalore,440,1-stop,Kolkata,3393,Afternoon,Night,47,Economy
33968,6E-20540,Delhi,130,non-stop,Mumbai,2410,Early Morning,Morning,16,Economy
33969,6E-6680,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,19,Economy
33970,6E-24740,Kolkata,585,1-stop,Hyderabad,12317,Early Morning,Afternoon,7,Business
33971,6E-70620,Hyderabad,535,1-stop,Chennai,1543,Early Morning,Afternoon,49,Economy
33972,6E-7430,Hyderabad,925,2+-stop,Chennai,10307,Early Morning,Night,17,Business
33973,6E-4890,Chennai,70,non-stop,Bangalore,1443,Night,Night,42,Economy
33974,6E-1350,Kolkata,510,1-stop,Delhi,8006,Morning,Evening,9,Economy
33975,6E-64640,Bangalore,95,non-stop,Mumbai,2201,Early Morning,Early Morning,49,Economy
33976,6E-72570,Bangalore,285,1-stop,Hyderabad,5808,Morning,Afternoon,17,Economy
33977,6E-4960,Kolkata,495,1-stop,Chennai,3771,Early Morning,Afternoon,37,Economy
33978,6E-1310,Bangalore,255,1-stop,Mumbai,5178,Early Morning,Morning,19,Economy
33979,6E-3840,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,15,Economy
33980,6E-8470,Chennai,340,1-stop,Delhi,3860,Evening,Night,41,Economy
33981,6E-61130,Chennai,520,1-stop,Delhi,3860,Afternoon,Night,44,Economy
33982,6E-3840,Chennai,515,1-stop,Kolkata,8696,Early Morning,Afternoon,48,Economy
33983,6E-62050,Delhi,380,1-stop,Kolkata,7908,Afternoon,Evening,3,Economy
33984,6E-22490,Delhi,570,1-stop,Hyderabad,4815,Early Morning,Evening,42,Economy
33985,6E-2480,Mumbai,125,non-stop,Delhi,2738,Night,Night,33,Economy
33986,6E-7670,Delhi,485,1-stop,Chennai,3389,Night,Early Morning,48,Economy
33987,6E-74030,Delhi,520,1-stop,Mumbai,4977,Early Morning,Evening,38,Economy
33988,6E-3750,Kolkata,570,1-stop,Mumbai,7959,Early Morning,Evening,23,Economy
33989,6E-63190,Hyderabad,390,1-stop,Kolkata,3223,Evening,Night,39,Economy
33990,6E-5030,Bangalore,160,non-stop,Kolkata,3551,Morning,Afternoon,36,Economy
33991,6E-53990,Bangalore,110,non-stop,Mumbai,7110,Afternoon,Afternoon,8,Economy
33992,6E-72640,Kolkata,315,1-stop,Delhi,6489,Evening,Night,15,Economy
33993,6E-60670,Bangalore,70,non-stop,Hyderabad,1714,Evening,Evening,47,Economy
33994,6E-72080,Chennai,290,1-stop,Hyderabad,7268,Morning,Afternoon,21,Economy
33995,6E-165,Hyderabad,130,non-stop,Kolkata,2815,Night,Early Morning,20,Economy
33996,6E-944,Hyderabad,125,non-stop,Kolkata,3298,Night,Night,20,Economy
33997,6E-6893,Hyderabad,130,non-stop,Kolkata,3298,Early Morning,Early Morning,20,Economy
33998,6E-283,Hyderabad,120,non-stop,Kolkata,4330,Evening,Evening,20,Economy
33999,6E-6358,Hyderabad,125,non-stop,Kolkata,4330,Morning,Afternoon,20,Economy
34000,6E-922,Hyderabad,485,1-stop,Kolkata,4327,Afternoon,Night,20,Economy
34001,6E-6319,Hyderabad,330,1-stop,Kolkata,4663,Evening,Night,20,Economy
34002,6E-6066,Hyderabad,510,1-stop,Kolkata,4663,Morning,Evening,20,Economy
34003,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,20,Economy
34004,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,20,Economy
